Date	Time	Acetic Acid	Acetone	Ammonia	C2H2	C2H4	C3H6	CH4	CO	CO2	Cyclopentene	Ethanol	Formaldehyde	Formic Acid	Furan	Glycolaldehyde	H2O	HCl	HCN	Isobutylene	Methanol	Methyl Formate	Methylpropionate	N2O	Nitrous Acid	NO	NO2	Ozone	SO2
2016/03/04	14:09:17.404	4.2987	8.9575	7.5253	0.0000	0.8012	0.0063	5.3459	73.4597	1263.5195	17.0004	0.0000	0.1296	0.2453	0.0000	1.5336	9268.1760	0.0000	2.4791	0.0000	0.8405	0.0950	0.9383	0.0000	0.9792	0.0000	52.9188	0.0000	3.4452
2016/03/04	14:09:26.765	4.0910	3.0074	2.5315	0.0000	0.3834	0.0088	2.7605	23.4340	910.6010	15.8750	0.0000	0.0000	0.1546	0.0000	1.6845	8154.7861	0.0000	1.6078	0.0000	0.6247	0.0629	1.0672	0.4827	1.5402	0.0000	54.8477	0.0000	2.4273
2016/03/04	14:09:36.327	2.9077	10.4137	5.9268	0.0000	0.6021	0.0022	4.4776	57.0503	1129.4028	17.0077	0.0000	0.0000	0.2507	0.0000	1.7335	8745.3476	0.0000	2.3094	0.0000	0.7993	0.0666	1.1223	0.0000	0.9646	0.0000	54.3290	0.0000	3.2413
2016/03/04	14:09:46.129	3.4248	3.4471	3.3418	0.0000	0.4567	0.0000	2.9963	29.2999	948.8858	17.0344	0.0000	0.0251	0.1885	0.0000	1.4375	7853.7797	0.0000	1.6104	0.0000	0.9651	0.0584	1.1230	0.4541	0.9739	0.0000	50.8594	0.1311	2.0502
2016/03/04	14:09:55.491	2.8906	10.8196	4.2239	0.0000	0.5852	0.0000	4.1426	48.2929	1055.6696	19.1088	0.0000	0.0016	0.2338	0.0000	1.2674	8518.2709	0.0000	2.0166	0.0387	0.8826	0.0660	1.1506	0.4861	0.9200	0.0000	54.0834	0.1310	2.1425
2016/03/04	14:10:04.853	3.9497	9.6568	4.5570	0.0000	0.4729	0.0000	3.6829	43.7996	1036.8139	16.5265	0.0007	0.0000	0.2746	0.0000	1.1485	8611.2020	0.0000	2.0347	0.0000	0.7516	0.0841	1.1422	0.4341	0.8200	0.0000	50.7064	0.0000	2.0589
2016/03/04	14:10:14.214	0.9337	9.9017	3.9562	0.0000	0.5303	0.0000	3.7102	42.3843	1014.7661	15.7932	0.0000	0.0000	0.2751	0.0000	1.7204	8854.8018	0.0000	2.1705	0.0000	0.7395	0.0287	1.0795	0.5158	0.9352	0.0000	51.2719	0.0151	2.2462
2016/03/04	14:10:23.957	0.7371	3.7797	3.6984	0.0000	0.5059	0.0031	3.5085	36.0618	987.7613	16.8966	0.0000	0.0031	0.2515	0.0000	1.0475	7889.6947	0.0000	1.8774	0.0000	0.6475	0.1063	1.1555	0.4187	0.7177	0.0000	49.3183	0.0000	2.4865
2016/03/04	14:10:33.319	4.0859	3.8829	2.7757	0.0000	0.4331	0.0164	3.1572	29.3856	935.4756	16.6250	0.0000	0.0000	0.2343	0.0000	2.0285	8256.7145	0.0000	1.9977	0.0000	0.8737	0.0274	1.2126	0.4891	1.2497	0.0000	51.7202	0.0822	1.9302
2016/03/04	14:10:42.681	3.3682	3.2470	3.9429	0.0000	0.5191	0.0197	3.5564	37.5747	1002.5865	14.9961	0.0000	0.0021	0.2330	0.0000	1.1878	7925.6942	0.0000	1.9580	0.0000	0.6212	0.0795	1.1793	0.4896	1.2740	0.0000	51.8237	0.1026	2.2059
2016/03/04	14:10:56.850	2.9152	2.0733	3.7775	0.0000	0.4209	0.0015	3.6822	39.3351	1013.9390	15.1448	0.0000	0.0037	0.2116	0.0000	1.4508	8239.4647	0.0000	2.2143	0.0000	0.7302	0.1021	1.2026	0.4707	0.8753	0.0000	53.1758	0.1161	2.2185
2016/03/04	14:11:06.212	3.7427	2.6796	2.8766	0.0000	0.3597	0.0199	3.0936	29.1789	925.1938	15.1275	0.0000	0.0009	0.2222	0.0000	0.9997	8068.6629	0.0000	1.6687	0.0000	0.6702	0.0715	1.1380	0.4485	0.9211	0.0000	48.6925	0.0000	2.1755
2016/03/04	14:11:15.574	0.6464	11.8798	5.1722	0.0000	0.6203	0.0040	4.5066	57.5157	1118.8504	18.7722	0.0000	0.0028	0.1817	0.0000	1.1783	8745.1280	0.0000	2.6164	0.0000	0.7725	0.1195	1.1156	0.0000	0.8403	0.0000	53.6961	0.0000	2.7062
2016/03/04	14:11:24.935	0.9547	9.9681	5.1234	0.0000	0.5287	0.0535	4.1220	48.8934	1077.0105	16.7184	0.0000	0.0013	0.2140	0.0000	1.3004	8610.9212	0.0000	2.2289	0.0000	0.8006	0.0742	1.1475	0.4553	0.9787	0.0000	53.3623	0.0000	2.7433
2016/03/04	14:11:35.283	3.0239	10.1487	5.0192	0.0000	0.6859	0.0159	4.6129	58.2770	1133.6498	19.1418	0.0005	0.0000	0.2323	0.0000	1.2499	9179.3334	0.0000	2.4397	0.0000	0.8384	0.1286	1.0179	0.0000	1.3378	0.0000	51.0967	0.0000	3.0222
2016/03/04	14:11:44.867	4.1145	3.5358	3.2064	0.0000	0.3889	0.0128	3.4815	39.2028	999.6649	14.6764	0.0000	0.0135	0.2333	0.0000	1.1735	8567.8615	0.0000	1.7915	0.0000	0.8170	0.0081	1.1671	0.4725	1.2976	0.0000	46.3955	0.2594	2.1783
2016/03/04	14:11:54.228	2.8755	8.2467	5.2497	0.0000	0.6179	0.0102	4.7671	60.6510	1128.7490	12.3643	0.0000	0.1193	0.2064	0.0000	1.2195	8835.4826	0.0000	2.0035	0.0000	0.8848	0.0606	1.0456	0.0000	0.9634	0.0000	55.4846	0.0000	2.4775
2016/03/04	14:12:03.590	2.6295	3.2074	2.0704	0.0000	0.3504	0.0006	2.5355	17.9083	856.8321	12.4326	0.0000	0.0019	0.2036	0.0008	1.7550	7627.4515	0.0000	1.7468	0.0000	0.7656	0.0577	1.1695	0.4916	0.9679	0.0000	49.4858	0.0000	1.7179
2016/03/04	14:12:12.952	2.9882	3.1497	4.3276	0.0000	0.5465	0.0304	3.8465	45.6253	1057.1452	19.2279	0.0000	0.0011	0.2236	0.0000	1.6294	8309.6056	0.0000	2.4188	0.0000	0.7672	0.0802	1.1773	0.4676	0.9651	0.0000	51.3734	0.0000	1.7230
2016/03/04	14:12:22.313	3.0544	3.3461	3.8998	0.0000	0.4308	0.0000	3.7655	43.3753	1031.3376	16.3036	0.0000	0.0000	0.2992	0.0000	1.8925	8734.4838	0.0000	2.2316	0.0000	0.7523	0.1608	1.1039	0.4499	0.8040	0.0000	54.5319	0.0010	1.8256
2016/03/04	14:12:31.751	3.5358	2.8114	2.2189	0.0000	0.3669	0.0045	2.4917	17.4073	878.1546	16.7962	0.0000	0.0000	0.2463	0.0000	1.1975	7502.4617	0.0000	1.3278	0.0000	0.5846	0.0820	1.2086	0.4547	0.8996	0.0000	52.2756	0.1015	1.7762
2016/03/04	14:12:41.113	3.5349	2.1008	2.3251	0.0000	0.3920	0.0045	2.8880	25.1420	912.4962	16.7338	0.0000	0.0000	0.2155	0.0000	0.8987	7839.0464	0.0000	1.5371	0.0000	0.6438	0.0415	1.1355	0.4618	1.1981	0.0000	47.4306	0.0000	1.9690
2016/03/04	14:12:50.550	0.8472	10.8567	4.5074	0.0000	0.5486	0.0000	3.9058	47.8007	1069.4276	19.7038	0.0000	0.0024	0.1570	0.0006	1.7908	8401.4458	0.0000	2.0559	0.1202	0.7971	0.0601	1.0776	0.4987	0.9680	0.0000	53.4315	0.0000	2.5108
2016/03/04	14:12:55.308	2.6125	2.9049	3.7497	0.0000	0.3550	0.0000	3.4617	37.3289	993.5701	19.2534	0.0000	0.0031	0.1817	0.0000	0.7082	8305.8208	0.0000	1.8132	0.0000	0.7424	0.0779	1.1251	0.5598	1.0503	0.0000	52.6831	0.0000	2.2960
2016/03/04	14:13:04.669	3.6496	8.1460	4.7114	0.0000	0.5047	0.0059	3.7352	45.9090	1051.8949	15.8845	0.0000	0.0005	0.2268	0.0000	1.2820	8395.1310	0.0000	2.3636	0.0000	0.7367	0.0492	1.1018	0.5219	1.0930	0.0000	47.4028	0.0000	3.2148
2016/03/04	14:13:18.779	3.0382	11.4669	5.0530	0.0000	0.6066	0.0000	3.9437	51.1285	1105.6159	16.4881	0.0000	0.0932	0.2405	0.0000	1.7017	8835.4071	0.0000	2.1309	0.0285	0.7888	0.0702	1.1278	0.4823	1.0097	0.0000	45.6188	0.0000	2.3301
2016/03/04	14:13:28.264	3.7608	3.9715	2.9798	0.0000	0.2942	0.0138	2.4862	18.1504	894.8038	20.0567	0.0000	0.0026	0.0993	0.0000	1.5588	7607.2123	0.0000	1.8175	0.0000	0.6130	0.0342	1.1683	0.5092	0.9846	0.0000	44.6951	0.0000	2.0473
2016/03/04	14:13:37.749	2.9467	9.6987	6.0633	0.0000	0.6774	0.0104	4.6082	65.5197	1206.1131	20.9534	0.0000	0.0396	0.2728	0.0000	1.7061	8989.3538	0.0000	2.4320	0.0000	0.8492	0.0711	1.1414	0.0000	0.8270	0.0000	54.2976	0.0346	3.1313
2016/03/04	14:13:47.111	2.8017	8.8484	5.0825	0.0000	0.6179	0.0260	3.7777	48.9631	1089.3035	15.4169	0.0005	0.0747	0.1479	0.0000	1.3325	8689.8865	0.0000	1.9906	0.0000	0.7897	0.1070	1.1388	0.4983	1.0738	0.0000	53.0035	0.0000	3.0934
2016/03/04	14:13:56.472	2.9194	2.8280	3.5067	0.0000	0.4182	0.0000	3.0170	30.6897	963.8607	16.3157	0.0000	0.0062	0.1754	0.0000	1.3947	7947.1458	0.0000	2.2623	0.0000	0.6739	0.0522	1.1985	0.5273	1.1919	0.0000	52.5711	0.0000	2.5882
2016/03/04	14:14:05.834	3.3230	4.4360	1.1258	0.0000	0.3141	0.0122	2.0965	7.4816	810.8343	17.2359	0.0000	0.0000	0.2573	0.0000	1.7376	7199.2085	0.0000	1.5310	0.0011	0.4415	0.0561	1.2169	0.4628	1.3401	0.0000	54.7978	0.0000	0.8593
2016/03/04	14:14:15.932	2.8396	2.2710	2.3739	0.0000	0.3658	0.0145	3.0141	29.8069	946.2936	15.5342	0.0000	0.0000	0.2030	0.0000	1.2936	7884.7048	0.0000	1.5294	0.0000	0.9092	0.0569	1.1629	0.5028	1.2199	0.0000	52.1045	0.0710	1.6744
2016/03/04	14:14:28.454	2.8042	3.2428	4.1771	0.0000	0.5417	0.0218	3.5384	44.5292	1067.2560	19.3076	0.0000	0.0398	0.1272	0.0000	1.9227	8529.8050	0.0000	2.1608	0.0000	0.6913	0.1065	1.1147	0.4800	1.2434	0.0000	52.8675	0.2324	1.6601
2016/03/04	14:14:38.021	1.1889	10.0358	4.1386	0.0000	0.3621	0.0083	3.6510	48.0029	1069.3239	13.5756	0.0000	0.0501	0.2154	0.0000	2.0413	8760.0869	0.0000	2.0369	0.0000	0.7293	0.0894	1.1076	0.4734	1.2647	0.0000	59.3382	0.0000	2.7793
2016/03/04	14:14:42.702	2.8795	10.5614	5.8567	0.0000	0.5316	0.0000	4.1918	57.9485	1142.2433	16.4868	0.0000	0.1975	0.2183	0.0000	0.9592	8624.8965	0.0000	2.5978	0.0000	0.8613	0.0597	1.0758	0.0000	1.1662	0.0000	48.5788	0.8413	2.7450
2016/03/04	14:14:52.372	3.4491	2.8979	3.8690	0.0000	0.4728	0.0000	3.2226	38.5182	1025.6333	17.7647	0.0000	0.0307	0.1990	0.0000	1.2868	8092.4454	0.0000	2.1963	0.0000	0.7544	0.0672	1.1954	0.4162	0.8912	0.0000	46.8142	0.0000	2.2056
2016/03/04	14:15:03.031	2.6513	3.3467	2.5331	0.0000	0.3955	0.0275	2.8218	28.6659	944.7666	18.1956	0.0000	0.0089	0.1748	0.0000	1.4943	8021.7290	0.0000	2.1142	0.0000	0.8713	0.0672	1.1772	0.4964	0.9789	0.0000	53.7127	0.0769	1.8284
2016/03/04	14:15:12.393	2.8220	3.2956	3.1929	0.0000	0.3907	0.0048	3.0168	33.7080	976.6586	16.9962	0.0000	0.0008	0.2796	0.0000	1.0898	8085.7381	0.0000	1.8800	0.0000	0.7031	0.0593	1.1415	0.4909	0.9071	0.0000	54.6248	0.1363	2.1184
2016/03/04	14:15:26.653	2.9996	9.4775	4.6511	0.0000	0.4330	0.0099	3.7999	52.0831	1116.6242	15.5210	0.0000	0.0148	0.2371	0.0000	1.9344	9078.7715	0.0000	1.8285	0.0000	0.8923	0.0860	1.0811	0.4951	1.1886	0.0000	55.6843	0.0000	2.5855
2016/03/04	14:15:36.015	2.9428	11.5800	5.3737	0.0000	0.5230	0.0322	4.0472	61.1006	1196.3768	17.6628	0.0006	0.0182	0.2548	0.0000	1.6324	8908.5776	0.0000	2.3171	0.0262	0.8219	0.1321	1.1627	0.0000	1.8746	0.0000	53.7354	0.0000	2.6371
2016/03/04	14:15:45.377	3.3084	9.9100	3.8587	0.0000	0.3844	0.0221	3.4274	46.7409	1061.5898	14.8975	0.0000	0.0018	0.2968	0.0000	1.4378	9049.1394	0.0000	2.1930	0.0000	0.7323	0.0936	1.0699	0.4203	1.1254	0.0000	55.9687	0.0000	2.6863
2016/03/04	14:15:55.884	3.0438	10.2761	5.1352	0.0000	0.5686	0.0059	3.8175	53.5874	1119.6107	18.0715	0.0000	0.0005	0.2978	0.0000	1.3038	8944.5761	0.0000	2.2494	0.0259	0.8082	0.0537	1.1194	0.4112	1.2537	0.0000	54.8368	0.0000	2.8736
2016/03/04	14:16:05.658	3.4565	9.0199	5.5658	0.0000	0.5305	0.0200	4.1683	62.7401	1166.6339	16.5874	0.0000	0.0010	0.2773	0.0006	1.1751	9338.1929	0.0000	2.2750	0.0000	0.9400	0.0427	0.9761	0.0000	1.0566	0.0000	50.4265	0.0000	3.6183
2016/03/04	14:16:15.169	3.0077	4.2009	3.8867	0.0000	0.5518	0.0000	3.3571	43.7391	1059.8483	17.4800	0.0009	0.0036	0.1812	0.0000	1.1984	8354.6670	0.0000	1.7974	0.0000	0.7516	0.0333	1.2130	0.4506	0.8782	0.0000	50.1911	0.0000	2.2527
2016/03/04	14:16:24.842	0.6317	3.0239	2.6172	0.0000	0.3366	0.0128	2.5567	23.6944	932.3095	18.5177	0.0006	0.0040	0.2124	0.0000	1.4372	7555.4310	0.0000	1.6784	0.0000	0.6305	0.0574	1.1126	0.4382	1.3609	0.0000	45.9573	0.0000	1.8102
2016/03/04	14:16:34.732	3.4188	2.3901	3.4645	0.0000	0.3832	0.0011	3.2006	38.5639	999.4271	17.5884	0.0000	0.0000	0.2515	0.0000	1.3274	8231.6060	0.0000	1.9859	0.0000	0.7070	0.0938	1.1624	0.4834	1.5496	0.0000	49.6228	0.0000	1.9491
2016/03/04	14:16:44.498	3.7399	9.9696	5.0794	0.0000	0.4390	0.0025	3.8238	55.6018	1144.7998	18.2466	0.0000	0.0087	0.1729	0.0000	1.6474	8616.0166	0.0000	2.1738	0.0000	0.8459	0.0837	1.0240	0.0000	0.8815	0.0000	55.9499	0.0000	3.0234
2016/03/04	14:16:54.263	0.8415	2.8887	3.2397	0.0000	0.3913	0.0000	2.8122	29.8041	968.0246	16.9623	0.0000	0.0000	0.2185	0.0000	1.7872	7865.8173	0.0000	1.7142	0.0000	0.9783	0.0405	1.1497	0.5086	1.3479	0.0000	47.5303	0.0000	2.0796
2016/03/04	14:17:04.030	2.8946	2.1433	4.1614	0.0000	0.4091	0.0000	3.1800	44.2132	1063.8162	17.5308	0.0000	0.0059	0.1685	0.0000	1.6869	8109.7166	0.0000	2.1846	0.0000	0.6725	0.1312	1.2229	0.4130	1.1922	0.0000	48.4783	0.0000	2.0779
2016/03/04	14:17:08.711	3.1045	3.6132	3.1881	0.0000	0.2967	0.0019	2.7834	28.9199	962.1293	17.4985	0.0000	0.0102	0.1840	0.0000	1.5505	7750.4773	0.0000	1.8640	0.0000	0.6453	0.0351	1.1321	0.4781	0.5184	0.0000	48.9283	0.0000	2.0240
2016/03/04	14:17:18.571	2.9233	3.0942	2.9299	0.0000	0.3299	0.0177	2.5366	24.0883	927.9409	16.1591	0.0000	0.0005	0.1957	0.0000	1.0551	7819.6019	0.0000	1.9286	0.0000	0.6344	0.0401	1.2334	0.4318	0.6982	0.0000	55.6112	0.0752	1.7189
2016/03/04	14:17:28.447	3.5443	2.6867	2.3272	0.0000	0.3186	0.0114	2.3258	18.0433	884.3911	18.2622	0.0000	0.0000	0.1987	0.0000	0.8628	7328.4009	0.0000	1.3685	0.0000	0.5962	0.0027	1.2271	0.4267	0.8218	0.0000	52.7438	0.0705	1.6606
2016/03/04	14:17:39.798	1.1899	3.1397	1.6695	0.0000	0.2342	0.0400	2.3794	16.6484	857.6723	16.1305	0.0000	0.0000	0.2034	0.0000	1.4640	7302.4056	0.0000	1.6870	0.0000	0.6798	0.0087	1.1658	0.4721	1.2912	0.0000	54.0297	0.0000	1.6672
2016/03/04	14:17:49.160	4.4256	10.6247	3.2488	0.0000	0.4815	0.0303	3.2808	44.1230	1027.8024	18.2333	0.0000	0.0025	0.1370	0.0000	1.2805	8696.7589	0.0000	2.1432	0.0000	0.8117	0.0240	1.1313	0.4720	1.1181	0.0000	52.3462	0.0000	1.8633
2016/03/04	14:17:58.522	3.1227	10.4159	3.4382	0.0000	0.5459	0.0242	3.7882	51.0574	1037.8529	17.9639	0.0000	0.0366	0.3091	0.0000	1.1827	8737.2094	0.0000	2.5769	0.0000	0.9168	0.0555	1.0314	0.4595	1.0819	0.0000	50.6219	0.0814	2.3755
2016/03/04	14:18:08.130	3.1216	4.4567	3.1963	0.0000	0.4603	0.0000	3.1374	36.4869	998.6973	17.1307	0.0000	0.0033	0.2480	0.0000	1.5861	8331.1957	0.0000	1.9704	0.0000	0.7038	0.0531	1.1427	0.5039	1.0232	0.0000	49.0483	0.0000	2.2784
2016/03/04	14:18:17.492	3.0894	3.0674	3.3350	0.0000	0.3620	0.0267	2.8762	32.0137	980.2057	17.0114	0.0000	0.0000	0.2343	0.0000	1.0598	8005.2181	0.0000	1.6867	0.0000	0.6922	0.0169	1.0743	0.5049	0.8233	0.0000	51.6803	0.3055	2.2398
2016/03/04	14:18:26.854	0.7878	2.6666	3.4105	0.0000	0.3871	0.0000	2.8932	30.3614	970.9533	14.7518	0.0000	0.0011	0.2091	0.0000	1.5002	8207.3690	0.0000	1.9439	0.0000	0.6698	0.1318	1.1889	0.4924	1.0156	0.0000	56.4293	0.0000	1.8354
2016/03/04	14:18:37.152	3.7492	11.6424	4.9300	0.0000	0.5986	0.0000	3.6949	54.2462	1136.4327	16.7291	0.0006	0.1470	0.1580	0.0000	1.0424	8896.8294	0.0000	2.4344	0.0000	0.8653	0.0216	1.0545	0.0000	0.7893	0.0000	53.5815	0.0000	2.6419
2016/03/04	14:18:46.513	3.9385	1.6771	2.2628	0.0000	0.3319	0.0057	2.4161	20.1416	902.9940	13.4570	0.0000	0.0000	0.1192	0.0000	2.0005	7888.0806	0.0000	1.7954	0.0000	0.7642	0.0447	1.2501	0.4608	1.1086	0.0000	50.0738	0.0000	1.7146
2016/03/04	14:18:55.875	3.0190	1.9880	3.2008	0.0000	0.4030	0.0000	3.2394	39.1800	1017.2923	16.8233	0.0000	0.0068	0.1522	0.0000	0.5552	8342.8648	0.0000	2.1659	0.0000	0.7556	0.0561	1.1359	0.5090	0.8545	0.0000	52.5801	0.1676	1.8277
2016/03/04	14:19:05.238	3.8421	3.3504	2.7110	0.0000	0.3918	0.0051	2.8468	30.3114	955.9812	17.0158	0.0000	0.0025	0.3256	0.0000	1.3402	8166.6965	0.0000	2.0611	0.0000	0.6425	0.0725	1.1257	0.4994	0.8153	0.0000	51.1314	0.0006	1.9548
2016/03/04	14:19:14.599	1.0211	11.8669	4.6701	0.0000	0.4854	0.0000	3.8217	52.0940	1082.9390	16.5662	0.0000	0.0456	0.3120	0.0000	1.9275	9102.3672	0.0000	2.6163	0.0000	0.9063	0.1215	1.0360	0.4938	0.9913	0.0000	52.9352	0.0000	2.6503
2016/03/04	14:19:24.622	2.9925	2.7722	3.3145	0.0000	0.4614	0.0112	2.9516	35.5406	998.3007	14.3304	0.0000	0.0037	0.2041	0.0000	1.6301	8109.4446	0.0000	1.9498	0.0022	0.6889	0.0616	1.1868	0.4366	1.1632	0.0000	51.9713	0.0000	2.2152
2016/03/04	14:19:33.984	2.8941	1.8239	2.1664	0.0000	0.3475	0.0189	2.3615	18.7473	889.2924	18.1354	0.0000	0.0127	0.2639	0.0000	1.2082	7883.4800	0.0000	1.6925	0.0000	0.7860	0.1183	1.1939	0.4983	0.9561	0.0000	51.9623	0.0000	1.4155
2016/03/04	14:19:48.027	3.2639	2.0085	3.0157	0.0000	0.3853	0.0028	2.9325	34.0370	994.5850	14.3742	0.0000	0.0000	0.3432	0.0000	1.0779	7965.1301	0.0000	2.1863	0.0000	0.8631	0.0288	1.1468	0.5077	1.3422	0.0000	54.0553	0.0000	1.9603
2016/03/04	14:19:57.389	3.0780	30.0821	1.5213	0.0000	0.3531	0.0061	2.0873	10.7098	836.4984	17.4109	0.0000	0.0019	0.2471	0.0000	1.7134	7346.7579	0.0000	1.6223	0.0000	0.5905	0.0498	1.1680	0.5010	1.1042	0.0000	50.7304	0.1125	1.6652
2016/03/04	14:20:06.750	3.9949	8.7548	3.5195	0.0000	0.4669	0.0126	3.3282	42.5489	1031.2309	17.4511	0.0000	0.0000	0.2267	0.0000	1.4554	8573.0776	0.0000	1.9305	0.0000	0.8007	0.0836	1.1122	0.4896	1.1778	0.0000	48.6387	0.0000	2.3144
2016/03/04	14:20:16.961	3.6324	3.8860	2.7754	0.0000	0.4121	0.0074	2.6794	27.9124	954.5343	17.7990	0.0000	0.0000	0.2956	0.0000	1.4018	7811.4212	0.0000	1.9765	0.0000	0.6485	0.0012	1.1317	0.4428	1.1601	0.0000	48.1987	0.0000	2.0930
2016/03/04	14:20:26.323	3.0250	3.9245	1.8365	0.0000	0.3115	0.0168	2.2810	16.3984	871.9679	16.9988	0.0000	0.0179	0.2652	0.0000	1.3575	7513.4465	0.0000	1.9050	0.0000	0.6867	0.0044	1.2404	0.4810	1.4252	0.0000	49.3086	0.0452	1.5841
2016/03/04	14:20:35.825	3.0432	3.0615	2.6578	0.0000	0.4095	0.0000	2.7628	29.4269	954.5766	17.2096	0.0000	0.0000	0.2339	0.0000	0.6430	8229.7475	0.0000	1.7913	0.0000	0.6453	0.0608	1.1711	0.5296	1.2003	0.0000	55.8592	0.0895	1.5374
2016/03/04	14:20:45.187	3.2083	3.5085	1.9268	0.0000	0.3282	0.0010	2.5541	22.8296	924.9544	14.2037	0.0000	0.0000	0.2488	0.0000	0.9408	7750.3872	0.0000	1.8357	0.0000	0.5612	0.0550	1.1926	0.4550	0.9108	0.0000	52.7564	0.0000	1.4155
2016/03/04	14:20:54.870	2.9763	2.5317	2.8597	0.0000	0.2662	0.0367	2.7317	25.8888	945.2424	18.5232	0.0000	0.0000	0.1975	0.0000	0.5272	8103.1038	0.0005	1.9468	0.0000	0.9301	0.0283	1.1495	0.4941	0.9082	0.0000	52.0748	0.0000	1.9995
2016/03/04	14:21:04.563	2.8375	2.7673	2.3495	0.0000	0.2712	0.0209	2.7343	26.2175	919.8964	14.2571	0.0000	0.0012	0.1642	0.0000	1.1100	7878.8303	0.0000	1.8448	0.0000	0.6604	0.0551	1.1816	0.4668	1.1119	0.0000	52.5609	0.0000	1.7872
2016/03/04	14:21:09.243	3.0458	10.1394	3.4784	0.0000	0.6045	0.0000	3.8812	51.5879	1069.1332	16.2470	0.0000	0.1213	0.3387	0.0000	1.8223	8875.4720	0.0000	2.0567	0.0000	0.8267	0.0895	1.0886	0.4475	1.3966	0.0000	52.3296	0.1915	2.3303
2016/03/04	14:21:19.194	3.9832	4.1401	2.2190	0.0000	0.2974	0.0041	2.3676	17.2510	881.3670	16.8797	0.0000	0.0000	0.2612	0.0013	1.3256	7454.0134	0.0000	1.5132	0.0000	0.7344	0.0553	1.2312	0.4734	1.1355	0.0000	49.5050	0.0000	1.6871
2016/03/04	14:21:29.052	2.9680	2.5192	2.3562	0.0000	0.3152	0.0106	2.4741	20.0553	889.7341	16.0575	0.0000	0.0007	0.2118	0.0000	1.5958	7713.6881	0.0000	1.8226	0.0000	0.7735	0.0375	1.1637	0.5061	0.9973	0.0000	51.0247	0.6861	1.6772
2016/03/04	14:21:38.556	3.7089	2.6202	2.4903	0.0000	0.3393	0.0092	2.6721	24.6207	922.8836	18.6125	0.0000	0.0012	0.1874	0.0000	1.9659	7744.0056	0.0000	1.8786	0.0000	0.6680	0.0917	1.2175	0.4542	1.3621	0.0000	48.4958	0.1919	1.4321
2016/03/04	14:21:48.145	3.5451	4.6369	1.0639	0.0000	0.2354	0.0293	1.8579	4.5450	797.3918	21.5268	0.0000	0.0000	0.1594	0.0000	1.4092	7051.5035	0.0000	1.6170	0.0366	0.4375	0.0089	1.3035	0.4282	0.7107	0.0000	50.9040	0.0362	0.6261
2016/03/04	14:22:02.393	3.0438	9.9561	3.1093	0.0000	0.4563	0.0099	3.3454	42.0842	1008.9378	16.0849	0.0000	0.0000	0.1614	0.0000	1.6518	8499.0775	0.0000	2.1223	0.0000	0.7582	0.0509	1.0980	0.4854	1.0860	0.0000	50.7292	0.0482	2.1484
2016/03/04	14:22:11.755	4.0722	4.3030	2.1086	0.0000	0.2920	0.0300	2.5308	22.3803	905.5102	18.8345	0.0010	0.0289	0.1654	0.0000	0.4282	7956.9029	0.0000	2.1902	0.0000	0.6687	0.0705	1.2030	0.4828	1.4042	0.0000	46.0557	0.2530	1.3111
2016/03/04	14:22:21.117	0.7587	9.9222	3.9363	0.0000	0.5366	0.0017	3.5408	48.4450	1073.5754	14.4119	0.0000	0.0000	0.1677	0.0000	1.6017	8576.9030	0.0005	2.0614	0.0000	0.8091	0.0632	1.1525	0.5144	1.2230	0.0000	50.1259	0.0000	1.7489
2016/03/04	14:22:30.792	0.6332	1.2528	1.7845	0.0000	0.2657	0.0070	2.2259	13.4221	864.3779	16.4973	0.0010	0.0000	0.1119	0.0000	1.8249	7360.6881	0.0000	1.4981	0.0000	0.6451	0.0801	1.1369	0.4730	1.4654	0.0000	49.8609	0.0000	1.6796
2016/03/04	14:22:40.647	3.2782	3.3417	2.2117	0.0000	0.3184	0.0018	2.5149	18.5940	896.7368	16.6821	0.0000	0.0000	0.1830	0.0000	1.2519	7617.1524	0.0000	1.4287	0.0000	0.6921	0.0548	1.2156	0.4814	1.1037	0.0000	50.5967	0.0000	1.5683
2016/03/04	14:22:50.449	2.9943	3.6721	3.8559	0.0000	0.4903	0.0019	3.1539	40.4826	1046.6244	16.7392	0.0000	0.0000	0.1654	0.0000	0.8261	8197.8357	0.0000	1.9102	0.0943	0.6588	0.0746	1.1705	0.4269	0.9804	0.0000	52.9770	0.0000	2.3339
2016/03/04	14:23:00.182	4.3963	9.1334	3.5893	0.0000	0.5272	0.0272	3.3637	43.3152	1065.3801	14.3636	0.0000	0.0110	0.2070	0.0000	1.1942	8722.6559	0.0000	2.1459	0.0000	0.7417	0.0610	1.0520	0.4671	0.9637	0.0000	48.3572	0.0000	2.5587
2016/03/04	14:23:09.695	0.8988	3.8983	3.0397	0.0000	0.2999	0.0000	3.0677	36.3995	1005.8620	16.5582	0.0000	0.0017	0.1866	0.0000	0.9872	8254.5240	0.0000	1.8493	0.0000	0.6853	0.0584	1.1796	0.4254	1.2421	0.0000	53.5656	0.0000	2.0005
2016/03/04	14:23:19.529	2.9336	2.4516	2.0385	0.0000	0.3419	0.0005	2.3649	18.0917	913.1577	19.1584	0.0000	0.0000	0.1466	0.0000	1.4958	7707.2983	0.0000	1.8826	0.0000	0.6795	0.0446	1.2210	0.5041	0.9466	0.0000	48.5444	0.0000	1.7578
